file_name,id,sentence,ann1_emotion,ann2_emotion
the_wolf_and_the_seven_little_kids.emmood,46:46,"But when he began to walk and to move about, the stones in his stomach knocked against each other and rattled.",N:N,N:N
the_wolf_and_the_seven_little_kids.emmood,47:47,Then cried he:,F:Su-,F:-
the_wolf_and_the_seven_little_kids.emmood,48:48,"""What rumbles and tumbles Against my poor bones?",F:Su-,F:-
the_wolf_and_the_seven_little_kids.emmood,49:49,"I thought ""twas six kids, But it feels like big stones.""",N:N,F:-
the_wolf_and_the_seven_little_kids.emmood,50:50,"And when he got to the well and stooped over the water to drink, the heavy stones made him fall in, and he drowned miserably.",Sa:Sa,H:S
the_wolf_and_the_seven_little_kids.emmood,51:51,"When the seven kids saw that, they came running to the spot and cried aloud: ""The wolf is dead!",H:H,H:H
the_wolf_and_the_seven_little_kids.emmood,52:52,"The wolf is dead!"" and danced for joy round about the well with their mother.",H:H,H:H
tom_thumb.emmood,0:0,"A poor woodman sat in his cottage one night, smoking his pipe by the fireside, while his wife sat by his side spinning.",N:N,N:N
tom_thumb.emmood,1:1,"""How lonely it is, wife,"" said he, as he puffed out a long curl of smoke, ""for you and me to sit here by ourselves, without any children to play about and amuse us while other people seem so happy and merry with their children!""",Sa:Sa,S:S
tom_thumb.emmood,2:2,"""What you say is very true,"" said the wife, sighing, and turning round her wheel; ""how happy should I be if I had but one child!",Sa:Sa,S:S
tom_thumb.emmood,3:3,"If it were ever so small--nay, if it were no bigger than my thumb--I should be very happy, and love it dearly.""",N:Sa,S:S
tom_thumb.emmood,4:4,"Now--odd as you may think it--it came to pass that this good woman""s wish was fulfilled, just in the very way she had wished it; for, not long afterwards, she had a little boy, who was quite healthy and strong, but was not much bigger than my thumb.",N:Su+,H:H
tom_thumb.emmood,5:5,"So they said, ""Well, we cannot say we have not got what we wished for, and, little as he is, we will love him dearly.""",H:H,H:H
tom_thumb.emmood,6:6,And they called him Thomas Thumb.,N:N,H:H
tom_thumb.emmood,7:7,"They gave him plenty of food, yet for all they could do he never grew bigger, but kept just the same size as he had been when he was born.",N:Su-,N:H
tom_thumb.emmood,8:8,"Still, his eyes were sharp and sparkling, and he soon showed himself to be a clever little fellow, who always knew well what he was about.",N:H,H:H
tom_thumb.emmood,9:9,"One day, as the woodman was getting ready to go into the wood to cut fuel, he said, ""I wish I had someone to bring the cart after me, for I want to make haste.""",N:A,N:N
tom_thumb.emmood,10:10,"""Oh, father,"" cried Tom, ""I will take care of that; the cart shall be in the wood by the time you want it.""",Su+:N,N:N
tom_thumb.emmood,11:11,"Then the woodman laughed, and said, ""How can that be? you cannot reach up to the horse""s bridle.""",H:Su-,N:N
tom_thumb.emmood,12:12,"""Never mind that, father,"" said Tom; ""if my mother will only harness the horse, I will get into his ear and tell him which way to go.""",H:H,N:+
tom_thumb.emmood,13:13,"""Well,"" said the father, ""we will try for once.""",N:N,N:+
tom_thumb.emmood,14:14,"When the time came the mother harnessed the horse to the cart, and put Tom into his ear; and as he sat there the little man told the beast how to go, crying out, ""Go on!"" and ""Stop!"" as he wanted: and thus the horse went on just as well as if the woodman had driven it himself into the wood.",Su+:Su+,+:+
tom_thumb.emmood,15:15,"It happened that as the horse was going a little too fast, and Tom was calling out, ""Gently! gently!"" two strangers came up.",N:N,N:N
tom_thumb.emmood,16:16,"""What an odd thing that is!"" said one: ""there is a cart going along, and I hear a carter talking to the horse, but yet I can see no one.""",Su-:Su-,-:N
tom_thumb.emmood,17:17,"""That is queer, indeed,"" said the other; ""let us follow the cart, and see where it goes.""",Su-:Su-,-:N
tom_thumb.emmood,18:18,"So they went on into the wood, till at last they came to the place where the woodman was.",N:N,N:N
tom_thumb.emmood,19:19,"Then Tom Thumb, seeing his father, cried out, ""See, father, here I am with the cart, all right and safe! now take me down!""",H:H,H:N
tom_thumb.emmood,20:20,"So his father took hold of the horse with one hand, and with the other took his son out of the horse""s ear, and put him down upon a straw, where he sat as merry as you please.",N:H,H:N
tom_thumb.emmood,21:21,"The two strangers were all this time looking on, and did not know what to say for wonder.",N:Su-,N:N
tom_thumb.emmood,22:22,"At last one took the other aside, and said, ""That little urchin will make our fortune, if we can get him, and carry him about from town to town as a show; we must buy him.""",Su+:H,D:-
tom_thumb.emmood,23:23,"So they went up to the woodman, and asked him what he would take for the little man.",N:N,N:-
tom_thumb.emmood,24:24,"""He will be better off,"" said they, ""with us than with you.""",N:N,D:-
tom_thumb.emmood,25:25,"""I won""t sell him at all,"" said the father; ""my own flesh and blood is dearer to me than all the silver and gold in the world.""",D:A,D:F
tom_thumb.emmood,26:26,"But Tom, hearing of the bargain they wanted to make, crept up his father""s coat to his shoulder and whispered in his ear, ""Take the money, father, and let them have me; I""ll soon come back to you.""",H:H,N:F
tom_thumb.emmood,27:27,"So the woodman at last said he would sell Tom to the strangers for a large piece of gold, and they paid the price.",N:N,N:F
tom_thumb.emmood,28:28,"""Where would you like to sit?"" said one of them.",N:N,N:F
tom_thumb.emmood,29:29,"""Oh, put me on the rim of your hat; that will be a nice gallery for me; I can walk about there and see the country as we go along.""",H:H,N:F
tom_thumb.emmood,30:30,So they did as he wished; and when Tom had taken leave of his father they took him away with them.,N:Sa,N:S
tom_thumb.emmood,31:31,"They journeyed on till it began to be dusky, and then the little man said, ""Let me get down, I""m tired.""",N:N,N:S
tom_thumb.emmood,32:32,"So the man took off his hat, and put him down on a clod of earth, in a ploughed field by the side of the road.",N:N,N:N
tom_thumb.emmood,33:33,"But Tom ran about amongst the furrows, and at last slipped into an old mouse-hole.",F:N,F:H
tom_thumb.emmood,34:34,"""Good night, my masters!"" said he, ""I""m off! mind and look sharp after me the next time.""",H:H,H:H
tom_thumb.emmood,35:35,"Then they ran at once to the place, and poked the ends of their sticks into the mouse-hole, but all in vain; Tom only crawled farther and farther in; and at last it became quite dark, so that they were forced to go their way without their prize, as sulky as could be.",A:A,A:H
tom_thumb.emmood,36:36,"When Tom found they were gone, he came out of his hiding-place.",N:N,N:H
tom_thumb.emmood,37:37,"""What dangerous walking it is,"" said he, ""in this ploughed field!",Su-:F,N:F
tom_thumb.emmood,38:38,"If I were to fall from one of these great clods, I should undoubtedly break my neck.""",F:F,N:F
tom_thumb.emmood,39:39,"At last, by good luck, he found a large empty snail-shell.",Su+:H,+:F
tom_thumb.emmood,40:40,"""This is lucky,"" said he, ""I can sleep here very well""; and in he crept.",H:H,H:+
tom_thumb.emmood,41:41,"Just as he was falling asleep, he heard two men passing by, chatting together; and one said to the other, ""How can we rob that rich parson""s house of his silver and gold?""",N:N,F:N
tom_thumb.emmood,42:42,"""I""ll tell you!"" cried Tom.",H:N,N:N
tom_thumb.emmood,43:43,"""What noise was that?"" said the thief, frightened; ""I""m sure I heard someone speak.""",F:F,N:N
tom_thumb.emmood,44:44,"They stood still listening, and Tom said, ""Take me with you, and I""ll soon show you how to get the parson""s money.""",F:N,N:N
tom_thumb.emmood,45:45,"""But where are you?"" said they.",N:Su-,N:N
tom_thumb.emmood,46:46,"""Look about on the ground,"" answered he, ""and listen where the sound comes from.""",N:N,N:N
tom_thumb.emmood,47:47,"At last the thieves found him out, and lifted him up in their hands.",N:Su+,N:N
tom_thumb.emmood,48:48,"""You little urchin!"" they said, ""what can you do for us?""",Su-:A,N:F
tom_thumb.emmood,49:49,"""Why, I can get between the iron window-bars of the parson""s house, and throw you out whatever you want.""",H:H,N:F
tom_thumb.emmood,50:50,"""That""s a good thought,"" said the thieves; ""come along, we shall see what you can do.""",Su+:H,N:F
tom_thumb.emmood,51:51,"When they came to the parson""s house, Tom slipped through the windowbars into the room, and then called out as loud as he could bawl, ""Will you have all that is here?""",N:N,N:N
tom_thumb.emmood,52:52,"At this the thieves were frightened, and said, ""Softly, softly!",F:F,F:N
tom_thumb.emmood,53:53,"Speak low, that you may not awaken anybody.""",F:F,F:N
tom_thumb.emmood,54:54,"But Tom seemed as if he did not understand them, and bawled out again, ""How much will you have?",N:N,F:+
tom_thumb.emmood,55:55,"Shall I throw it all out?""",N:N,N:+
tom_thumb.emmood,56:56,Now the cook lay in the next room; and hearing a noise she raised herself up in her bed and listened.,F:Su-,F:N
tom_thumb.emmood,57:57,"Meantime the thieves were frightened, and ran off a little way; but at last they plucked up their hearts, and said, ""The little urchin is only trying to make fools of us.""",F:F,A:N
tom_thumb.emmood,58:58,"So they came back and whispered softly to him, saying, ""Now let us have no more of your roguish jokes; but throw us out some of the money.""",A:A,A:N
tom_thumb.emmood,59:59,"Then Tom called out as loud as he could, ""Very well! hold your hands! here it comes.""",N:N,N:+
tom_thumb.emmood,60:60,"The cook heard this quite plain, so she sprang out of bed, and ran to open the door.",A:Su-,A:N
tom_thumb.emmood,61:61,"The thieves ran off as if a wolf was at their tails: and the maid, having groped about and found nothing, went away for a light.",F:F,N:N
tom_thumb.emmood,62:62,"By the time she came back, Tom had slipped off into the barn; and when she had looked about and searched every hole and corner, and found nobody, she went to bed, thinking she must have been dreaming with her eyes open.",Su+:Su-,N:H
tom_thumb.emmood,63:63,"The little man crawled about in the hay-loft, and at last found a snug place to finish his night""s rest in; so he laid himself down, meaning to sleep till daylight, and then find his way home to his father and mother.",N:N,N:H
tom_thumb.emmood,64:64,But alas! how woefully he was undone! what crosses and sorrows happen to us all in this world!,F:Sa,F:F
tom_thumb.emmood,65:65,"The cook got up early, before daybreak, to feed the cows; and going straight to the hay-loft, carried away a large bundle of hay, with the little man in the middle of it, fast asleep.",N:Su-,F:-
tom_thumb.emmood,66:66,"He still, however, slept on, and did not awake till he found himself in the mouth of the cow; for the cook had put the hay into the cow""s rick, and the cow had taken Tom up in a mouthful of it.",Su-:Su-,-:-
tom_thumb.emmood,67:67,"""Good lack-a-day!"" said he, ""how came I to tumble into the mill?""",N:Su-,N:-
tom_thumb.emmood,68:68,"But he soon found out where he really was; and was forced to have all his wits about him, that he might not get between the cow""s teeth, and so be crushed to death.",F:F,F:F
tom_thumb.emmood,69:69,At last down he went into her stomach.,N:N,F:F
tom_thumb.emmood,70:70,"""It is rather dark,"" said he; ""they forgot to build windows in this room to let the sun in; a candle would be no bad thing.""",F:F,F:F
tom_thumb.emmood,71:71,"Though he made the best of his bad luck, he did not like his quarters at all; and the worst of it was, that more and more hay was always coming down, and the space left for him became smaller and smaller.",N:Su-,F:F
tom_thumb.emmood,72:72,"At last he cried out as loud as he could, ""Don""t bring me any more hay!",F:F,N:F
tom_thumb.emmood,73:73,"Don""t bring me any more hay!""",N:F,N:F
tom_thumb.emmood,74:74,"The maid happened to be just then milking the cow; and hearing someone speak, but seeing nobody, and yet being quite sure it was the same voice that she had heard in the night, she was so frightened that she fell off her stool, and overset the milk-pail.",F:F,N:F
tom_thumb.emmood,75:75,"As soon as she could pick herself up out of the dirt, she ran off as fast as she could to her master the parson, and said, ""Sir, sir, the cow is talking!""",F:Su-,N:F
tom_thumb.emmood,76:76,"But the parson said, ""Woman, thou art surely mad!""",A:A,N:F
tom_thumb.emmood,77:77,"However, he went with her into the cow-house, to try and see what was the matter.",N:N,N:F
tom_thumb.emmood,78:78,"Scarcely had they set foot on the threshold, when Tom called out, ""Don""t bring me any more hay!""",N:F,N:F
tom_thumb.emmood,79:79,"Then the parson himself was frightened; and thinking the cow was surely bewitched, told his man to kill her on the spot.",F:F,N:F
tom_thumb.emmood,80:80,"So the cow was killed, and cut up; and the stomach, in which Tom lay, was thrown out upon a dunghill.",N:N,N:H
tom_thumb.emmood,81:81,"Tom soon set himself to work to get out, which was not a very easy task; but at last, just as he had made room to get his head out, fresh ill-luck befell him.",N:Su-,N:-
tom_thumb.emmood,82:82,"A hungry wolf sprang out, and swallowed up the whole stomach, with Tom in it, at one gulp, and ran away.",Su-:Su-,-:-
tom_thumb.emmood,83:83,"Tom, however, was still not disheartened; and thinking the wolf would not dislike having some chat with him as he was going along, he called out, ""My good friend, I can show you a famous treat.""",N:H,N:-
tom_thumb.emmood,84:84,"""Where""s that?"" said the wolf.",Su-:Su-,N:N
tom_thumb.emmood,85:85,"""In such and such a house,"" said Tom, describing his own father""s house.",N:N,N:+
tom_thumb.emmood,86:86,"""You can crawl through the drain into the kitchen and then into the pantry, and there you will find cakes, ham, beef, cold chicken, roast pig, apple-dumplings, and everything that your heart can wish.""",N:N,N:+
tom_thumb.emmood,87:87,"The wolf did not want to be asked twice; so that very night he went to the house and crawled through the drain into the kitchen, and then into the pantry, and ate and drank there to his heart""s content.",N:H,N:+
tom_thumb.emmood,88:88,As soon as he had had enough he wanted to get away; but he had eaten so much that he could not go out by the same way he came in.,N:N,N:+
tom_thumb.emmood,89:89,"This was just what Tom had reckoned upon; and now he began to set up a great shout, making all the noise he could.",H:H,H:+
tom_thumb.emmood,90:90,"""Will you be easy?"" said the wolf; ""you""ll awaken everybody in the house if you make such a clatter.""",F:F,H:+
tom_thumb.emmood,91:91,"""What""s that to me?"" said the little man; ""you have had your frolic, now I""ve a mind to be merry myself""; and he began, singing and shouting as loud as he could.",H:H,H:+
tom_thumb.emmood,92:92,"The woodman and his wife, being awakened by the noise, peeped through a crack in the door; but when they saw a wolf was there, you may well suppose that they were sadly frightened; and the woodman ran for his axe, and gave his wife a scythe.",F:F,N:+
tom_thumb.emmood,93:93,"""Do you stay behind,"" said the woodman, ""and when I have knocked him on the head you must rip him up with the scythe.""",F:N,N:+
tom_thumb.emmood,94:94,"Tom heard all this, and cried out, ""Father, father!",H:N,H:+
tom_thumb.emmood,95:95,"I am here, the wolf has swallowed me.""",N:N,H:+
tom_thumb.emmood,96:96,"And his father said, ""Heaven be praised! we have found our dear child again""; and he told his wife not to use the scythe for fear she should hurt him.",H:H,H:H
tom_thumb.emmood,97:97,"Then he aimed a great blow, and struck the wolf on the head, and killed him on the spot! and when he was dead they cut open his body, and set Tommy free.",H:H,H:H
tom_thumb.emmood,98:98,"""Ah!"" said the father, ""what fears we have had for you!""",H:H,H:H
tom_thumb.emmood,99:99,"""Yes, father,"" answered he; ""I have travelled all over the world, I think, in one way or other, since we parted; and now I am very glad to come home and get fresh air again.""",H:H,H:H
tom_thumb.emmood,100:100,"""Why, where have you been?"" said his father.",Su-:Su-,N:H
tom_thumb.emmood,101:101,"""I have been in a mouse-hole--and in a snail-shell--and down a cow""s throat-- and in the wolf""s belly; and yet here I am again, safe and sound.""",N:H,H:H
tom_thumb.emmood,102:102,"""Well,"" said they, ""you are come back, and we will not sell you again for all the riches in the world.""",H:H,H:H
tom_thumb.emmood,103:103,"Then they hugged and kissed their dear little son, and gave him plenty to eat and drink, for he was very hungry; and then they fetched new clothes for him, for his old ones had been quite spoiled on his journey.",H:H,H:H
tom_thumb.emmood,104:104,"So Master Thumb stayed at home with his father and mother, in peace; for though he had been so great a traveller, and had done and seen so many fine things, and was fond enough of telling the whole story, he always agreed that, after all, there""s no place like HOME!",H:H,H:H
popular.emmood,0:0,IT is winter-time.,N:N,N:N
popular.emmood,1:1,"The earth wears a snowy garment, and looks like marble hewn out of the rock; the air is bright and clear; the wind is sharp as a well-tempered sword, and the trees stand like branches of white coral or blooming almond twigs, and here it is keen as on the lofty Alps.",N:N,N:N
popular.emmood,2:2,"The night is splendid in the gleam of the Northern Lights, and in the glitter of innumerable twinkling stars.",N:N,H:N
popular.emmood,3:3,"But we sit in the warm room, by the hot stove, and talk about the old times.",N:N,H:H
popular.emmood,4:4,"And we listen to this story: By the open sea was a giant's grave; and on the grave-mound sat at midnight the spirit of the buried hero, who had been a king.",N:N,N:N
popular.emmood,5:5,"The golden circlet gleamed on his brow, his hair fluttered in the wind, and he was clad in steel and iron.",N:N,N:N
popular.emmood,6:6,"He bent his head mournfully, and sighed in deep sorrow, as an unquiet spirit might sigh.",Sa:Sa,S:S
popular.emmood,7:7,And a ship came sailing by.,N:N,N:N
popular.emmood,8:8,Presently the sailors lowered the anchor and landed.,N:N,N:N
popular.emmood,9:9,"Among them was a singer, and he approached the royal spirit, and said, ""Why mournest thou, and wherefore dost thou suffer thus?""",N:N,N:N
popular.emmood,10:10,"And the dead man answered, ""No one has sung the deeds of my life; they are dead and forgotten.",Sa:N,S:S
popular.emmood,11:11,"Song doth not carry them forth over the lands, nor into the hearts of men; therefore I have no rest and no peace.""",Sa:Sa,S:S
popular.emmood,12:12,"And he spoke of his works, and of his warlike deeds, which his contemporaries had known, but which had not been sung, because there was no singer among his companions.",N:N,S:S
popular.emmood,13:13,"Then the old bard struck the strings of his harp, and sang of the youthful courage of the hero, of the strength of the man, and of the greatness of his good deeds.",N:N,N:H
popular.emmood,14:14,Then the face of the dead one gleamed like the margin of the cloud in the moonlight.,H:H,H:H
popular.emmood,15:15,"Gladly and of good courage, the form arose in splendor and in majesty, and vanished like the glancing of the northern light.",N:H,H:H
popular.emmood,16:16,"Nought was to be seen but the green turfy mound, with the stones on which no Runic record has been graven; but at the last sound of the harp there soared over the hill, as though he had fluttered from the harp, a little bird, a charming singing-bird, with ringing voice of the thrush, with the moving voice pathos of the human heart, with a voice that told of home, like the voice that is heard by the bird of passage.",N:N,H:N
popular.emmood,17:17,"The singing-bird soared away, over mountain and valley, over field and wood- he was the Bird of Popular Song, who never dies.",N:N,N:N
popular.emmood,18:18,"We hear his song- we hear it now in the room while the white bees are swarming without, and the storm clutches the windows.",N:N,N:N
popular.emmood,19:19,"The bird sings not alone the requiem of heroes; he sings also sweet gentle songs of love, so many and so warm, of Northern fidelity and truth.",N:N,N:H
popular.emmood,20:20,"He has stories in words and in tones; he has proverbs and snatches of proverbs; songs which, like Runes laid under a dead man's tongue, force him to speak; and thus Popular Song tells of the land of his birth.",N:N,N:H
popular.emmood,21:21,"In the old heathen days, in the times of the Vikings, the popular speech was enshrined in the harp of the bard.",N:N,N:H
popular.emmood,22:22,"In the days of knightly castles, when the strongest fist held the scales of justice, when only might was right, and a peasant and a dog were of equal importance, where did the Bird of Song find shelter and protection?",N:N,N:N
popular.emmood,23:23,Neither violence nor stupidity gave him a thought.,N:N,N:H
popular.emmood,24:24,"But in the gabled window of the knightly castle, the lady of the castle sat with the parchment roll before her, and wrote down the old recollections in song and legend, while near her stood the old woman from the wood, and the travelling peddler who went wandering through the country.",N:N,N:N
popular.emmood,25:25,"As these told their tales, there fluttered around them, with twittering and song, the Bird of Popular Song, who never dies so long as the earth has a hill upon which his foot may rest.",N:N,N:N
popular.emmood,26:26,And now he looks in upon us and sings.,N:N,N:N
popular.emmood,27:27,Without are the night and the snow-storm.,N:N,N:N
popular.emmood,28:28,"He lays the Runes beneath our tongues, and we know the land of our home.",N:N,N:H
popular.emmood,29:29,"Heaven speaks to us in our native tongue, in the voice of the Bird of Popular Song.",N:N,N:H
popular.emmood,30:30,"The old remembrances awake, the faded colors glow with a fresh lustre, and story and song pour us a blessed draught which lifts up our minds and our thoughts, so that the evening becomes as a Christmas festival.",N:N,H:H
popular.emmood,31:31,"The snow-flakes chase each other, the ice cracks, the storm rules without, for he has the might, he is lord- but not the LORD OF ALL.",N:N,N:H
popular.emmood,32:32,It is winter time.,N:N,N:N
popular.emmood,33:33,"The wind is sharp as a two-edged sword, the snow-flakes chase each other; it seems as though it had been snowing for days and weeks, and the snow lies like a great mountain over the whole town, like a heavy dream of the winter night.",N:N,N:N
popular.emmood,34:34,"Everything on the earth is hidden away, only the golden cross of the church, the symbol of faith, arises over the snow grave, and gleams in the blue air and in the bright sunshine.",N:N,N:N
popular.emmood,35:35,"And over the buried town fly the birds of heaven, the small and the great; they twitter and they sing as best they may, each bird with his beak.",N:H,N:H
popular.emmood,36:36,"First comes the band of sparrows: they pipe at every trifle in the streets and lanes, in the nests and the houses; they have stories to tell about the front buildings and the back buildings.",N:N,N:H
popular.emmood,37:37,"""We know the buried town,"" they say; ""everything living in it is piep! piep! piep!""",H:N,H:H
popular.emmood,38:38,The black ravens and crows flew on over the white snow.,N:N,N:N
popular.emmood,39:39,"""Grub, grub!"" they cried.",N:N,N:N
popular.emmood,40:40,"""There's something to be got down there; something to swallow, and that's most important.",N:N,N:N
popular.emmood,41:41,"That's the opinion of most of them down there, and the opinion is goo-goo-good!""",N:N,N:N
popular.emmood,42:42,"The wild swans come flying on whirring pinions, and sing of the noble and the great, that will still sprout in the hearts of men, down in the town which is resting beneath its snowy veil.",N:N,N:N
popular.emmood,43:43,"No death is there- life reigns yonder; we hear it on the notes that swell onward like the tones of the church organ, which seize us like sounds from the elf-hill, like the songs of Ossian, like the rushing swoop of the wandering spirits' wings.",H:N,H:H
popular.emmood,44:44,What harmony!,N:N,H:H
popular.emmood,45:45,"That harmony speaks to our hearts, and lifts up our souls!",N:N,H:H
popular.emmood,46:46,It is the Bird of Popular Song whom we hear.,N:N,H:H
popular.emmood,47:47,And at this moment the warm breath of heaven blows down from the sky.,N:N,H:H
popular.emmood,48:48,"There are gaps in the snowy mountains, the sun shines into the clefts; spring is coming, the birds are returning, and new races are coming with the same home sounds in their hearts.",N:N,H:H
popular.emmood,49:49,"Hear the story of the year: ""The night of the snow-storm, the heavy dream of the winter night, all shall be dissolved, all shall rise again in the beauteous notes of the Bird of Popular Song, who never dies!""",N:N,H:H
106_the_poor_millers_boy_and_the_cat.emmood,0:0,"In a certain mill lived an old miller who had neither wife nor child, and three apprentices served under him.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,1:1,"As they had been with him several years, he one day said to them, ""I am old, and want to sit in the chimney-corner, go out, and whichsoever of you brings me the best horse home, to him will I give the mill, and in return for it he shall take care of me till my death.""",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,2:2,"The third of the boys was, however, the drudge, who was looked on as foolish by the others; they begrudged the mill to him, and afterwards he would not have it.",N:D,N:D
106_the_poor_millers_boy_and_the_cat.emmood,3:3,"Then all three went out together, and when they came to the village, the two said to stupid Hans, ""Thou mayst just as well stay here, as long as thou livest thou wilt never get a horse.""",N:N,N:D
106_the_poor_millers_boy_and_the_cat.emmood,4:4,"Hans, however, went with them, and when it was night they came to a cave in which they lay down to sleep.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,5:5,"The two sharp ones waited until Hans had fallen asleep, then they got up, and went away leaving him where he was.",N:N,N:-
106_the_poor_millers_boy_and_the_cat.emmood,6:6,"And they thought they had done a very clever thing, but it was certain to turn out ill for them.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,7:7,"When the sun arose, and Hans woke up, he was lying in a deep cavern.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,8:8,"He looked around on every side and exclaimed, ""Oh, heavens, where am I?""",Su-:Su-,-:-
106_the_poor_millers_boy_and_the_cat.emmood,9:9,"Then he got up and clambered out of the cave, went into the forest, and thought, ""Here I am quite alone and deserted, how shall I obtain a horse now?""",Sa:Sa,S:S
106_the_poor_millers_boy_and_the_cat.emmood,10:10,"Whilst he was thus walking full of thought, he met a small tabby-cat which said quite kindly, ""Hans, where are you going?""",N:H,N:H
106_the_poor_millers_boy_and_the_cat.emmood,11:11,"""Alas, thou canst not help me.""",Sa:Sa,S:S
106_the_poor_millers_boy_and_the_cat.emmood,12:12,"""I well know your desire,"" said the cat.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,13:13,"""You wish to have a beautiful horse.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,14:14,"Come with me, and be my faithful servant for seven years long, and then I will give you one more beautiful than any you have ever seen in your whole life.""",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,15:15,"""Well, this is a wonderful cat!"" thought Hans, ""but I am determined to see if she is telling the truth.""",Su+:N,+:H
106_the_poor_millers_boy_and_the_cat.emmood,16:16,"So she took him with her into her enchanted castle, where there were nothing but cats who were her servants.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,17:17,"They leapt nimbly upstairs and downstairs, and were merry and happy.",H:H,H:H
106_the_poor_millers_boy_and_the_cat.emmood,18:18,"In the evening when they sat down to dinner, three of them had to make music.",N:N,N:H
106_the_poor_millers_boy_and_the_cat.emmood,19:19,"One played the bassoon, the other the fiddle, and the third put the trumpet to his lips, and blew out his cheeks as much as he possibly could.",N:N,N:H
106_the_poor_millers_boy_and_the_cat.emmood,20:20,"When they had dined, the table was carried away, and the cat said, ""Now, Hans, come and dance with me.""",N:N,N:H
106_the_poor_millers_boy_and_the_cat.emmood,21:21,"""No,"" said he, ""I won""t dance with a pussy cat.",N:N,N:A
106_the_poor_millers_boy_and_the_cat.emmood,22:22,"I have never done that yet.""",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,23:23,"""Then take him to bed,"" said she to the cats.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,24:24,"So one of them lighted him to his bed-room, one pulled his shoes off, one his stockings, and at last one of them blew out the candle.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,25:25,"Next morning they returned and helped him out of bed, one put his stockings on for him, one tied his garters, one brought his shoes, one washed him, and one dried his face with her tail.",N:N,N:H
106_the_poor_millers_boy_and_the_cat.emmood,26:26,"""That feels very soft!"" said Hans.",H:N,H:H
106_the_poor_millers_boy_and_the_cat.emmood,27:27,"He, however, had to serve the cat, and chop some wood every day, and to do that, he had an axe of silver, and the wedge and saw were of silver and the mallet of copper.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,28:28,"So he chopped the wood small; stayed there in the house and had good meat and drink, but never saw anyone but the tabby-cat and her servants.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,29:29,"Once she said to him, ""Go and mow my meadow, and dry the grass,"" and gave him a scythe of silver, and a whetstone of gold, but bade him deliver them up again carefully.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,30:30,"So Hans went thither, and did what he was bidden, and when he had finished the work, he carried the scythe, whetstone, and hay to the house, and asked if it was not yet time for her to give him his reward.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,31:31,"""No,"" said the cat, ""you must first do something more for me of the same kind.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,32:32,"There is timber of silver, carpenter""s axe, square, and everything that is needful, all of silver, with these build me a small house.""",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,33:33,"Then Hans built the small house, and said that he had now done everything, and still he had no horse.",N:N,N:S
106_the_poor_millers_boy_and_the_cat.emmood,34:34,Nevertheless the seven years had gone by with him as if they were six months.,N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,35:35,The cat asked him if he would like to see her horses?,N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,36:36,"""Yes,"" said Hans.",H:N,H:N
106_the_poor_millers_boy_and_the_cat.emmood,37:37,"Then she opened the door of the small house, and when she had opened it, there stood twelve horses, such horses, so bright and shining, that his heart rejoiced at the sight of them.",H:H,H:H
106_the_poor_millers_boy_and_the_cat.emmood,38:38,"And now she gave him to eat and drink, and said, ""Go home, I will not give thee thy horse away with thee; but in three days"" time I will follow thee and bring it.""",N:N,N:H
106_the_poor_millers_boy_and_the_cat.emmood,39:39,"So Hans set out, and she showed him the way to the mill.",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,40:40,"She had, however, never once given him a new coat, and he had been obliged to keep on his dirty old smock-frock, which he had brought with him, and which during the seven years had everywhere become too small for him.",N:N,N:S
106_the_poor_millers_boy_and_the_cat.emmood,41:41,"When he reached home, the two other apprentices were there again as well, and each of them certainly had brought a horse with him, but one of them was a blind one, and the other lame.",N:N,N:S
106_the_poor_millers_boy_and_the_cat.emmood,42:42,They asked Hans where his horse was.,N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,43:43,"""It will follow me in three days"" time.""",N:N,N:N
106_the_poor_millers_boy_and_the_cat.emmood,44:44,"Then they laughed and said, ""Indeed, stupid Hans, where wilt thou get a horse?""",D:D,D:D
106_the_poor_millers_boy_and_the_cat.emmood,45:45,"""It will be a fine one!""",A:N,A:A
